_id,code_universite,code_etablissement,code_domaine,inscrits_f,inscrits_m,annee
17685,10,1001,44,14,3,2023
17686,10,1001,44,9,1,2023
17687,10,1001,51,8,3,2023
17688,10,1001,51,7,4,2023
17689,10,1001,44,9,0,2023
17690,10,1001,42,16,6,2023
17691,10,1001,42,7,10,2023
17692,10,1001,51,11,5,2023
17693,10,1001,51,12,6,2023
17694,10,1001,43,21,2,2023
17695,10,1001,43,41,16,2023
17696,10,1001,43,30,11,2023
17697,10,1001,43,23,7,2023
17698,10,1001,43,9,0,2023
17699,10,1001,43,44,1,2023
17700,10,1001,43,24,1,2023
17701,10,1001,62,69,22,2023
17702,10,1001,62,37,10,2023
17703,10,1001,53,74,66,2023
17704,10,1001,53,46,57,2023
17705,10,1001,53,111,38,2023
17706,10,1001,53,48,20,2023
17707,10,1001,51,10,0,2023
17708,10,1001,51,8,2,2023
17709,10,1001,51,4,0,2023
17710,10,1001,51,6,2,2023
17711,10,1001,41,16,5,2023
17712,10,1001,41,10,5,2023
17713,10,1001,41,11,3,2023
17714,10,1001,41,10,10,2023
17715,10,1001,41,7,4,2023
17716,10,1001,41,2,1,2023
17717,10,1001,51,13,7,2023
17718,10,1001,51,8,3,2023
17719,10,1001,44,32,15,2023
17720,10,1001,44,3,0,2023
17721,10,1001,44,8,0,2023
17722,10,1001,44,6,0,2023
17723,10,1001,44,2,0,2023
17724,10,1001,44,3,0,2023
17725,10,1001,44,8,2,2023
17726,10,1001,44,7,1,2023
17727,10,1001,43,46,9,2023
17728,10,1001,43,19,6,2023
17729,10,1001,43,13,0,2023
17730,10,1001,43,6,0,2023
17731,10,1001,43,4,0,2023
17732,10,1001,44,5,3,2023
17733,10,1001,44,12,1,2023
17734,10,1001,42,37,81,2023
17735,10,1001,42,47,59,2023
17736,10,1001,42,25,35,2023
17737,10,1001,42,8,25,2023
17738,10,1001,42,7,3,2023
17739,10,1001,42,6,1,2023
17740,10,1001,42,19,35,2023
17741,10,1001,42,17,23,2023
17742,10,1001,43,42,2,2023
17743,10,1001,43,36,4,2023
17744,10,1001,43,11,2,2023
17745,10,1001,44,2,1,2023
17746,10,1001,44,0,3,2023
17747,10,1001,44,23,12,2023
17748,10,1001,44,15,3,2023
17749,10,1001,44,23,3,2023
17750,10,1001,44,8,0,2023
17751,10,1001,44,7,0,2023
17752,10,1001,44,11,0,2023
17753,10,1001,44,7,2,2023
17754,10,1001,44,12,0,2023
17755,10,1001,44,10,1,2023
17756,10,1001,44,10,1,2023
17757,10,1001,44,5,0,2023
17758,10,1001,42,9,9,2023
17759,10,1001,42,59,69,2023
17760,10,1001,42,40,27,2023
17761,10,1001,42,11,11,2023
17762,10,1006,31,16,9,2023
17763,10,1006,31,28,6,2023
17764,10,1006,34,70,33,2023
17765,10,1006,34,9,0,2023
17766,10,1006,34,12,2,2023
17767,10,1006,31,21,9,2023
17768,10,1006,31,35,20,2023
17769,10,1006,31,17,3,2023
17770,10,1006,31,9,0,2023
17771,10,1006,31,19,4,2023
17772,10,1006,31,18,8,2023
17773,10,1006,31,13,7,2023
17774,10,1006,31,9,0,2023
17775,10,1006,31,17,4,2023
17776,10,1006,31,76,34,2023
17777,10,1006,31,18,1,2023
17778,10,1006,31,11,1,2023
17779,10,1006,31,44,14,2023
17780,10,1006,31,37,22,2023
17781,10,1006,31,15,7,2023
17782,10,1006,31,305,132,2023
17783,10,1006,31,113,27,2023
17784,10,1006,34,12,5,2023
17785,10,1006,31,8,2,2023
17786,10,1006,31,18,7,2023
17787,11,1115,53,33,20,2023
17788,11,1115,53,23,17,2023
17789,11,1115,53,28,13,2023
17790,11,1115,51,14,1,2023
17791,11,1115,51,17,4,2023
17792,11,1115,53,10,4,2023
17793,11,1115,53,23,9,2023
17794,11,1115,53,28,10,2023
17795,11,1115,53,15,6,2023
17796,11,1115,53,14,2,2023
17797,11,1115,53,33,22,2023
17798,11,1115,53,24,19,2023
17799,11,1115,53,20,16,2023
17800,11,1115,53,14,5,2023
17801,11,1115,53,8,4,2023
17802,11,1115,51,17,6,2023
17803,11,1115,51,19,6,2023
17804,11,1115,51,32,6,2023
17805,11,1115,51,28,1,2023
17806,11,1115,51,17,2,2023
17807,11,1115,51,3,1,2023
17808,11,1115,51,4,1,2023
17809,11,1115,51,4,1,2023
17810,11,1115,52,26,21,2023
17811,11,1115,52,20,25,2023
17812,11,1115,52,17,15,2023
17813,11,1115,53,3,16,2023
17814,11,1115,53,3,15,2023
17815,11,1115,53,7,13,2023
17816,11,1115,53,14,8,2023
17817,11,1115,53,7,3,2023
17818,11,1115,53,5,5,2023
17819,11,1115,53,4,8,2023
17820,11,1115,53,16,8,2023
17821,11,1115,53,14,7,2023
17822,11,1116,53,46,9,2023
17823,11,1116,53,20,3,2023
17824,11,1116,53,92,29,2023
17825,11,1116,53,33,15,2023
17826,11,1116,53,61,58,2023
17827,11,1116,53,26,27,2023
17828,11,1116,53,32,66,2023
17829,11,1116,53,21,40,2023
17830,11,1113,71,47,41,2023
17831,11,1113,71,46,32,2023
17832,11,1113,71,53,33,2023
17833,11,1113,62,11,3,2023
17834,11,1113,62,5,2,2023
17835,11,1113,62,3,2,2023
17836,11,1113,44,8,7,2023
17837,11,1113,44,10,0,2023
17838,11,1113,44,11,1,2023
17839,11,1113,44,6,0,2023
17840,11,1113,44,11,0,2023
17841,11,1113,44,7,0,2023
17842,11,1113,53,13,19,2023
17843,11,1113,53,19,14,2023
17844,11,1113,53,6,8,2023
17845,11,1113,44,12,7,2023
17846,11,1113,44,11,4,2023
17847,11,1113,44,15,9,2023
17848,11,1113,44,18,6,2023
17849,11,1113,44,11,5,2023
17850,11,1113,44,9,6,2023
17851,11,1113,21,8,3,2023
17852,11,1113,62,12,8,2023
17853,11,1113,62,5,0,2023
17854,11,1113,62,6,3,2023
17855,11,1111,42,14,13,2023
17856,11,1111,42,10,3,2023
17857,11,1111,53,11,6,2023
17858,11,1111,53,8,1,2023
17859,11,1111,42,94,66,2023
17860,11,1111,42,14,10,2023
17861,11,1111,42,11,5,2023
17862,11,1111,53,27,15,2023
17863,11,1111,53,26,5,2023
17864,11,1111,53,4,5,2023
17865,11,1111,42,19,11,2023
17866,11,1111,42,10,9,2023
17867,11,1110,42,39,46,2023
17868,11,1110,42,34,41,2023
17869,11,1110,42,23,23,2023
17870,11,1110,42,9,9,2023
17871,11,1110,42,9,4,2023
17872,11,1110,53,8,6,2023
17873,11,1110,53,16,3,2023
17874,11,1110,42,19,10,2023
17875,11,1110,42,6,7,2023
17876,11,1110,42,66,30,2023
17877,11,1110,42,36,9,2023
17878,11,1110,42,22,8,2023
17879,11,1110,42,16,7,2023
17880,11,1110,42,19,3,2023
17881,11,1110,42,11,5,2023
17882,11,1110,42,12,10,2023
17883,11,1110,42,9,3,2023
17884,11,1110,42,107,114,2023
17885,11,1110,42,59,36,2023
17886,11,1110,42,41,25,2023
17887,11,1110,42,106,78,2023
17888,11,1110,42,39,26,2023
17889,11,1110,42,20,3,2023
17890,11,1109,43,74,4,2023
17891,11,1109,43,58,0,2023
17892,11,1109,51,40,2,2023
17893,11,1109,51,23,0,2023
17894,11,1109,51,20,1,2023
17895,11,1109,62,11,2,2023
17896,11,1109,62,5,3,2023
17897,11,1109,43,11,0,2023
17898,11,1109,43,8,0,2023
17899,11,1114,31,22,3,2023
17900,11,1114,31,36,3,2023
17901,11,1114,31,33,7,2023
17902,11,1114,42,177,120,2023
17903,11,1114,42,118,43,2023
17904,11,1114,42,36,17,2023
17905,11,1114,42,21,3,2023
17906,11,1114,42,12,4,2023
17907,11,1114,42,39,13,2023
17908,11,1114,34,197,50,2023
17909,11,1114,34,133,23,2023
17910,11,1114,22,35,5,2023
17911,11,1114,34,8,6,2023
17912,11,1114,42,19,4,2023
17913,11,1114,42,10,7,2023
17914,11,1114,34,33,6,2023
17915,11,1114,34,20,7,2023
17916,11,1114,34,18,2,2023
17917,11,1114,31,34,3,2023
17918,11,1114,31,20,1,2023
17919,11,1114,31,31,9,2023
17920,11,1114,31,392,132,2023
17921,11,1114,31,152,31,2023
17922,11,1114,31,30,5,2023
17923,11,1114,31,28,2,2023
17924,11,1114,31,30,10,2023
17925,11,1114,31,34,7,2023
17926,11,1114,31,27,3,2023
17927,11,1114,34,13,6,2023
17928,11,1114,31,97,16,2023
17929,11,1114,31,84,8,2023
17930,11,1114,34,36,3,2023
17931,11,1114,34,12,1,2023
17932,11,1114,42,20,11,2023
17933,11,1114,42,15,6,2023
17934,11,1114,31,27,3,2023
17935,11,1114,31,28,3,2023
17936,11,1107,32,12,2,2023
17937,11,1107,32,16,1,2023
17938,11,1107,32,312,75,2023
17939,11,1107,32,126,24,2023
17940,11,1107,32,82,7,2023
17941,11,1107,32,20,3,2023
17942,11,1107,32,31,1,2023
17943,11,1107,32,19,3,2023
17944,11,1107,32,25,5,2023
17945,11,1107,32,12,5,2023
17946,11,1107,32,18,4,2023
17947,11,1108,11,30,10,2023
17948,11,1108,11,16,1,2023
17949,11,1108,22,15,4,2023
17950,11,1108,22,6,0,2023
17951,11,1108,22,11,3,2023
17952,11,1108,11,145,12,2023
17953,11,1108,11,147,13,2023
17954,11,1108,11,76,7,2023
17955,11,1108,22,75,21,2023
17956,11,1108,22,51,8,2023
17957,11,1108,22,40,4,2023
17958,11,1108,22,20,3,2023
17959,11,1108,22,11,0,2023
17960,11,1108,22,15,2,2023
17961,11,1108,22,65,8,2023
17962,11,1108,22,56,6,2023
17963,11,1108,22,30,3,2023
17964,11,1108,83,23,12,2023
17965,11,1108,83,10,3,2023
17966,11,1106,51,24,2,2023
17967,11,1106,51,15,2,2023
17968,11,1106,53,15,40,2023
17969,11,1106,53,22,21,2023
17970,11,1106,53,22,14,2023
17971,11,1106,52,24,23,2023
17972,11,1106,52,20,17,2023
17973,11,1106,53,9,13,2023
17974,11,1106,53,33,12,2023
17975,11,1106,53,17,3,2023
17976,11,1106,53,11,2,2023
17977,11,1106,53,15,62,2023
17978,11,1106,53,11,9,2023
17979,11,1106,53,5,11,2023
17980,11,1106,53,14,19,2023
17981,11,1106,53,6,15,2023
17982,11,1106,53,9,19,2023
17983,11,1106,44,28,8,2023
17984,11,1106,44,15,1,2023
17985,11,1106,44,12,1,2023
17986,11,1106,51,14,2,2023
17987,11,1106,51,11,0,2023
17988,11,1106,51,12,0,2023
17989,11,1106,51,9,0,2023
17990,11,1106,53,13,11,2023
17991,11,1106,52,34,41,2023
17992,11,1106,52,17,14,2023
17993,11,1106,52,12,12,2023
17994,11,1106,52,15,13,2023
17995,11,1106,52,12,13,2023
17996,11,1105,22,23,8,2023
17997,11,1105,22,9,3,2023
17998,11,1105,22,11,1,2023
17999,11,1105,22,33,4,2023
18000,11,1105,22,37,6,2023
18001,11,1105,22,23,3,2023
18002,11,1105,22,22,2,2023
18003,11,1105,22,25,4,2023
18004,11,1105,22,16,0,2023
18005,11,1105,22,39,2,2023
18006,11,1105,22,42,4,2023
18007,11,1105,22,14,1,2023
18008,11,1105,22,18,2,2023
18009,11,1105,22,12,2,2023
18010,11,1105,22,16,0,2023
18011,11,1105,22,13,0,2023
18012,11,1105,22,65,11,2023
18013,11,1105,22,17,1,2023
18014,11,1105,22,38,4,2023
18015,11,1105,22,94,9,2023
18016,11,1105,22,47,5,2023
18017,11,1105,22,32,2,2023
18018,11,1105,22,116,35,2023
18019,11,1105,22,52,21,2023
18020,11,1105,22,47,16,2023
18021,11,1105,22,16,7,2023
18022,11,1105,22,13,4,2023
18023,11,1105,22,14,2,2023
18024,11,1105,22,9,4,2023
18025,11,1105,11,150,17,2023
18026,11,1105,11,267,34,2023
18027,11,1105,11,154,18,2023
18028,11,1104,34,24,2,2023
18029,11,1104,34,18,3,2023
18030,11,1104,34,36,5,2023
18031,11,1104,11,211,24,2023
18032,11,1104,11,190,21,2023
18033,11,1104,11,89,11,2023
18034,11,1104,21,11,1,2023
18035,11,1104,21,8,0,2023
18036,11,1104,21,47,5,2023
18037,11,1104,21,12,1,2023
18038,11,1104,21,5,2,2023
18039,11,1104,21,4,2,2023
18040,11,1104,21,25,3,2023
18041,11,1104,21,13,3,2023
18042,11,1104,21,19,0,2023
18043,11,1104,21,15,1,2023
18044,11,1103,22,9,1,2023
18045,11,1103,22,12,3,2023
18046,11,1103,21,83,13,2023
18047,11,1103,21,21,5,2023
18048,11,1103,21,5,1,2023
18049,11,1103,21,18,1,2023
18050,11,1103,21,3,0,2023
18051,11,1103,21,20,1,2023
18052,11,1103,21,13,2,2023
18053,11,1103,21,7,4,2023
18054,11,1103,21,6,3,2023
18055,11,1103,21,6,2,2023
18056,11,1103,21,4,1,2023
18057,11,1103,21,5,5,2023
18058,11,1103,21,43,19,2023
18059,11,1103,21,17,5,2023
18060,11,1103,21,8,3,2023
18061,11,1103,21,17,4,2023
18062,11,1103,21,8,4,2023
18063,11,1103,21,142,7,2023
18064,11,1103,21,101,6,2023
18065,11,1103,21,66,7,2023
18066,11,1103,21,19,3,2023
18067,11,1103,21,22,2,2023
18068,11,1103,22,16,5,2023
18069,11,1103,22,8,4,2023
18070,11,1103,22,3,0,2023
18071,11,1103,21,12,2,2023
18072,11,1103,21,13,0,2023
18073,11,1103,21,16,3,2023
18074,11,1103,21,10,1,2023
18075,11,1103,21,6,2,2023
18076,11,1103,21,10,7,2023
18077,11,1103,21,10,4,2023
18078,11,1103,21,24,5,2023
18079,11,1103,21,19,3,2023
18080,11,1102,53,11,14,2023
18081,11,1102,53,4,13,2023
18082,11,1102,53,9,8,2023
18083,11,1102,53,9,8,2023
18084,11,1102,53,7,11,2023
18085,11,1102,53,8,3,2023
18086,11,1102,53,39,37,2023
18087,11,1102,53,11,9,2023
18088,11,1102,53,11,10,2023
18089,11,1102,53,9,10,2023
18090,11,1102,53,8,14,2023
18091,11,1102,53,18,10,2023
18092,11,1102,53,11,6,2023
18093,11,1102,53,13,13,2023
18094,11,1102,53,13,8,2023
18095,11,1102,53,8,5,2023
18096,11,1102,53,10,8,2023
18097,11,1102,53,39,84,2023
18098,11,1102,53,12,2,2023
18099,11,1102,53,5,13,2023
18100,11,1102,53,7,10,2023
18101,11,1102,53,10,12,2023
18102,11,1102,53,4,10,2023
18103,11,1102,53,17,5,2023
18104,11,1102,53,11,13,2023
18105,11,1101,53,48,71,2023
18106,11,1101,53,15,6,2023
18107,11,1101,53,11,9,2023
18108,11,1101,42,6,11,2023
18109,11,1101,42,7,2,2023
18110,11,1101,43,96,8,2023
18111,11,1101,43,69,1,2023
18112,11,1101,43,59,2,2023
18113,11,1101,43,10,0,2023
18114,11,1101,43,15,0,2023
18115,11,1101,53,57,46,2023
18116,11,1101,53,10,7,2023
18117,11,1101,53,5,0,2023
18118,11,1101,44,12,2,2023
18119,11,1101,44,6,1,2023
18120,11,1101,44,9,2,2023
18121,11,1101,44,13,3,2023
18122,11,1101,44,12,5,2023
18123,11,1101,44,32,5,2023
18124,11,1101,44,11,0,2023
18125,11,1101,44,13,0,2023
18126,11,1101,44,21,5,2023
18127,11,1101,44,16,0,2023
18128,11,1101,44,22,2,2023
18129,11,1101,44,1,0,2023
18130,11,1101,44,6,0,2023
18131,11,1101,44,14,0,2023
18132,11,1101,44,15,1,2023
18133,11,1101,43,5,2,2023
18134,11,1101,43,6,1,2023
18135,11,1101,43,7,2,2023
18136,11,1101,43,2,0,2023
18137,11,1101,43,2,0,2023
18138,11,1101,43,12,0,2023
18139,11,1101,44,12,1,2023
18140,11,1101,44,6,1,2023
18141,11,1101,44,10,2,2023
18142,11,1101,44,6,2,2023
18143,11,1101,41,8,6,2023
18144,11,1101,41,6,5,2023
18145,11,1101,41,11,9,2023
18146,11,1101,41,3,0,2023
18147,11,1101,41,2,1,2023
18148,11,1101,41,2,0,2023
18149,11,1101,41,2,2,2023
18150,11,1101,41,1,0,2023
18151,11,1101,41,5,5,2023
18152,11,1101,41,6,1,2023
18153,11,1101,42,10,7,2023
18154,11,1101,42,6,0,2023
18155,11,1101,44,10,1,2023
18156,11,1101,42,89,85,2023
18157,11,1101,42,13,29,2023
18158,11,1101,42,22,7,2023
18159,11,1101,43,75,2,2023
18160,11,1101,43,70,3,2023
18161,11,1101,43,26,1,2023
18162,11,1101,43,14,1,2023
18163,11,1101,43,9,2,2023
18164,11,1101,43,6,0,2023
18165,11,1101,44,45,7,2023
18166,11,1101,44,54,1,2023
18167,11,1101,44,30,6,2023
18168,11,1101,44,1,0,2023
18169,11,1101,44,4,4,2023
18170,11,1101,44,5,3,2023
18171,11,1101,44,2,0,2023
18172,11,1101,44,3,1,2023
18173,11,1101,44,10,2,2023
18174,11,1101,44,5,4,2023
18175,11,1101,44,3,0,2023
18176,11,1101,44,1,0,2023
18177,12,1210,51,14,1,2023
18178,12,1210,51,20,7,2023
18179,12,1210,51,32,6,2023
18180,12,1210,53,14,8,2023
18181,12,1210,53,8,11,2023
18182,12,1210,53,6,16,2023
18183,12,1210,53,14,3,2023
18184,12,1210,53,16,9,2023
18185,12,1210,53,22,10,2023
18186,12,1209,53,34,79,2023
18187,12,1209,53,16,34,2023
18188,12,1209,53,25,23,2023
18189,12,1209,53,7,11,2023
18190,12,1209,53,57,18,2023
18191,12,1209,53,29,8,2023
18192,12,1208,31,16,6,2023
18193,12,1208,34,51,15,2023
18194,12,1208,34,25,8,2023
18195,12,1208,32,11,3,2023
18196,12,1208,31,21,10,2023
18197,12,1208,31,23,4,2023
18198,12,1208,31,32,19,2023
18199,12,1208,31,51,33,2023
18200,12,1208,31,14,7,2023
18201,12,1208,31,57,6,2023
18202,12,1208,31,42,9,2023
18203,12,1208,31,40,8,2023
18204,12,1208,31,24,0,2023
18205,12,1208,31,296,119,2023
18206,12,1208,31,151,46,2023
18207,12,1208,42,19,9,2023
18208,12,1208,42,8,4,2023
18209,12,1208,31,27,11,2023
18210,12,1208,31,18,8,2023
18211,12,1208,42,81,40,2023
18212,12,1208,42,54,23,2023
18213,12,1208,42,22,8,2023
18214,12,1208,34,10,4,2023
18215,12,1208,34,47,15,2023
18216,12,1208,34,19,5,2023
18217,12,1207,11,388,74,2023
18218,12,1207,11,360,58,2023
18219,12,1207,11,202,38,2023
18220,12,1207,11,35,10,2023
18221,12,1206,11,106,13,2023
18222,12,1206,11,116,29,2023
18223,12,1206,11,72,10,2023
18224,12,1206,22,17,2,2023
18225,12,1206,22,11,10,2023
18226,12,1206,22,17,2,2023
18227,12,1205,22,33,23,2023
18228,12,1205,22,12,10,2023
18229,12,1205,22,9,5,2023
18230,12,1205,22,160,31,2023
18231,12,1205,22,97,14,2023
18232,12,1205,22,97,18,2023
18233,12,1205,22,17,5,2023
18234,12,1205,22,15,3,2023
18235,12,1205,34,87,15,2023
18236,12,1205,34,142,16,2023
18237,12,1205,22,86,44,2023
18238,12,1205,22,33,21,2023
18239,12,1205,22,12,2,2023
18240,12,1205,22,10,1,2023
18241,12,1205,22,125,22,2023
18242,12,1205,22,28,11,2023
18243,12,1205,22,18,0,2023
18244,12,1205,22,27,5,2023
18245,12,1205,22,18,8,2023
18246,12,1205,22,13,1,2023
18247,12,1204,83,12,39,2023
18248,12,1204,83,6,33,2023
18249,12,1204,83,11,11,2023
18250,12,1204,83,47,64,2023
18251,12,1204,83,33,87,2023
18252,12,1204,83,29,26,2023
18253,12,1204,83,14,18,2023
18254,12,1204,83,18,16,2023
18255,12,1204,83,10,10,2023
18256,12,1204,83,113,194,2023
18257,12,1203,53,12,12,2023
18258,12,1203,53,8,2,2023
18259,12,1203,53,14,5,2023
18260,12,1203,53,3,3,2023
18261,12,1203,53,6,5,2023
18262,12,1203,53,7,12,2023
18263,12,1203,53,6,6,2023
18264,12,1203,53,5,16,2023
18265,12,1203,53,1,6,2023
18266,12,1203,42,13,15,2023
18267,12,1203,53,7,25,2023
18268,12,1203,42,6,12,2023
18269,12,1203,42,8,2,2023
18270,12,1203,53,6,15,2023
18271,12,1203,53,0,9,2023
18272,12,1203,53,5,15,2023
18273,12,1203,53,5,14,2023
18274,12,1203,42,8,16,2023
18275,12,1203,42,8,5,2023
18276,12,1203,53,26,16,2023
18277,12,1203,53,20,14,2023
18278,12,1203,53,11,7,2023
18279,12,1203,42,4,8,2023
18280,12,1203,42,43,33,2023
18281,12,1203,42,12,8,2023
18282,12,1202,21,11,5,2023
18283,12,1202,21,10,3,2023
18284,12,1202,21,5,0,2023
18285,12,1202,21,3,3,2023
18286,12,1202,21,16,7,2023
18287,12,1202,21,60,13,2023
18288,12,1202,21,11,3,2023
18289,12,1202,21,23,5,2023
18290,12,1202,21,4,0,2023
18291,12,1202,21,4,0,2023
18292,12,1202,21,20,1,2023
18293,12,1202,21,17,5,2023
18294,12,1202,21,14,7,2023
18295,12,1202,21,9,15,2023
18296,12,1202,21,3,1,2023
18297,12,1202,21,7,2,2023
18298,12,1202,21,10,3,2023
18299,12,1202,21,13,4,2023
18300,12,1201,42,11,12,2023
18301,12,1201,42,80,81,2023
18302,12,1201,42,32,30,2023
18303,12,1201,42,12,12,2023
18304,12,1201,42,8,4,2023
18305,12,1201,53,13,24,2023
18306,12,1201,53,6,15,2023
18307,12,1201,53,5,7,2023
18308,12,1201,53,9,5,2023
18309,12,1201,53,14,4,2023
18310,12,1201,43,100,8,2023
18311,12,1201,43,73,1,2023
18312,12,1201,43,53,2,2023
18313,12,1201,43,3,1,2023
18314,12,1201,43,4,2,2023
18315,12,1201,43,5,4,2023
18316,12,1201,43,3,2,2023
18317,12,1201,43,30,2,2023
18318,12,1201,43,16,3,2023
18319,12,1201,43,17,3,2023
18320,12,1201,43,16,0,2023
18321,12,1201,43,10,2,2023
18322,12,1201,44,6,1,2023
18323,12,1201,44,3,0,2023
18324,12,1201,44,8,2,2023
18325,12,1201,44,4,0,2023
18326,12,1201,44,2,1,2023
18327,12,1201,44,5,4,2023
18328,12,1201,44,2,3,2023
18329,12,1201,44,4,3,2023
18330,12,1201,44,2,5,2023
18331,12,1201,44,13,2,2023
18332,12,1201,44,8,1,2023
18333,12,1201,44,17,1,2023
18334,12,1201,44,9,0,2023
18335,12,1201,44,10,2,2023
18336,12,1201,44,1,3,2023
18337,12,1201,44,6,0,2023
18338,12,1201,44,2,3,2023
18339,12,1201,44,7,2,2023
18340,12,1201,44,3,0,2023
18341,12,1201,44,10,5,2023
18342,12,1201,44,9,3,2023
18343,12,1201,44,11,4,2023
18344,12,1201,44,9,2,2023
18345,12,1201,53,38,21,2023
18346,12,1201,53,25,7,2023
18347,12,1201,53,16,5,2023
18348,12,1201,53,10,16,2023
18349,12,1201,53,4,3,2023
18350,12,1201,53,8,15,2023
18351,12,1201,53,9,13,2023
18352,12,1201,53,8,8,2023
18353,12,1201,53,10,5,2023
18354,12,1201,53,6,6,2023
18355,12,1201,53,3,8,2023
18356,12,1201,53,4,8,2023
18357,12,1201,43,14,1,2023
18358,12,1201,44,17,3,2023
18359,12,1201,44,10,5,2023
18360,12,1201,44,19,2,2023
18361,12,1201,41,5,7,2023
18362,12,1201,41,6,7,2023
18363,12,1201,41,9,10,2023
18364,12,1201,41,5,17,2023
18365,12,1201,41,2,5,2023
18366,12,1201,41,7,4,2023
18367,12,1201,41,7,0,2023
18368,12,1201,41,3,2,2023
18369,12,1201,41,11,13,2023
18370,12,1201,41,2,2,2023
18371,12,1201,44,4,6,2023
18372,12,1201,43,38,2,2023
18373,12,1201,42,12,7,2023
18374,12,1201,42,6,3,2023
18375,12,1201,44,6,3,2023
18376,12,1201,43,39,5,2023
18377,12,1201,43,26,4,2023
18378,12,1201,43,25,4,2023
18379,12,1201,44,8,3,2023
18380,12,1201,44,1,2,2023
18381,12,1201,53,14,19,2023
18382,12,1201,53,7,11,2023
18383,5,513,21,15,2,2023
18384,5,513,21,13,2,2023
18385,5,513,21,9,7,2023
18386,5,513,21,7,2,2023
18387,5,513,21,3,0,2023
18388,5,513,21,7,0,2023
18389,5,513,21,1,1,2023
18390,5,513,21,19,2,2023
18391,5,513,21,16,2,2023
18392,5,513,21,93,18,2023
18393,5,513,21,33,5,2023
18394,5,513,21,30,4,2023
18395,5,513,21,63,65,2023
18396,5,513,21,13,3,2023
18397,5,513,21,8,2,2023
18398,5,513,21,70,34,2023
18399,5,513,21,64,15,2023
18400,5,513,21,37,13,2023
18401,5,513,21,8,5,2023
18402,5,513,21,6,1,2023
18403,5,513,42,17,5,2023
18404,5,513,21,39,19,2023
18405,5,513,21,30,7,2023
18406,5,513,21,28,28,2023
18407,5,513,21,26,13,2023
18408,5,513,21,11,7,2023
18409,5,513,21,8,4,2023
18410,5,513,21,10,3,2023
18411,5,513,21,6,2,2023
18412,5,513,21,83,11,2023
18413,5,513,21,57,9,2023
18414,5,512,42,105,149,2023
18415,5,512,42,87,98,2023
18416,5,512,42,16,7,2023
18417,5,512,42,20,14,2023
18418,5,512,42,22,13,2023
18419,5,512,31,32,21,2023
18420,5,512,31,17,12,2023
18421,5,512,31,16,6,2023
18422,5,512,42,22,4,2023
18423,5,512,42,15,8,2023
18424,5,512,31,32,19,2023
18425,5,512,42,9,14,2023
18426,5,512,42,4,2,2023
18427,5,512,42,22,17,2023
18428,5,512,42,6,12,2023
18429,5,512,31,42,26,2023
18430,5,512,31,30,5,2023
18431,5,512,42,20,30,2023
18432,5,511,31,27,13,2023
18433,5,511,31,15,4,2023
18434,5,511,42,27,8,2023
18435,5,511,42,19,6,2023
18436,5,511,34,12,8,2023
18437,5,511,34,29,7,2023
18438,5,511,34,13,11,2023
18439,5,511,31,20,9,2023
18440,5,511,31,2,0,2023
18441,5,511,31,2,11,2023
18442,5,511,31,1,4,2023
18443,5,511,31,0,1,2023
18444,5,511,31,1,1,2023
18445,5,511,42,22,3,2023
18446,5,511,34,13,4,2023
18447,5,511,34,15,6,2023
18448,5,511,34,14,5,2023
18449,5,511,34,9,10,2023
18450,5,511,34,32,14,2023
18451,5,511,31,17,9,2023
18452,5,511,31,29,7,2023
18453,5,511,31,17,10,2023
18454,5,511,31,33,5,2023
18455,5,511,31,22,10,2023
18456,5,511,31,23,4,2023
18457,5,511,31,31,5,2023
18458,5,511,31,27,13,2023
18459,5,511,31,19,8,2023
18460,5,511,34,136,64,2023
18461,5,511,34,109,30,2023
18462,5,511,34,11,13,2023
18463,5,511,34,15,8,2023
18464,5,511,34,6,4,2023
18465,5,511,34,2,2,2023
18466,5,511,34,3,0,2023
18467,5,511,31,17,16,2023
18468,5,511,31,23,8,2023
18469,5,511,31,8,2,2023
18470,5,511,34,19,6,2023
18471,5,511,34,21,4,2023
18472,5,511,31,30,6,2023
18473,5,511,31,21,6,2023
18474,5,511,31,59,20,2023
18475,5,511,31,8,1,2023
18476,5,511,31,6,2,2023
18477,5,511,31,7,7,2023
18478,5,511,31,4,1,2023
18479,5,511,31,7,2,2023
18480,5,511,31,17,3,2023
18481,5,511,31,11,4,2023
18482,5,511,42,22,11,2023
18483,5,511,31,241,148,2023
18484,5,511,31,183,90,2023
18485,5,511,31,105,47,2023
18486,5,511,31,20,6,2023
18487,5,511,31,17,9,2023
18488,5,511,31,7,10,2023
18489,5,511,31,14,0,2023
18490,5,511,31,4,2,2023
18491,5,511,31,16,9,2023
18492,5,511,31,20,3,2023
18493,5,511,34,25,7,2023
18494,5,510,42,88,112,2023
18495,5,510,42,72,125,2023
18496,5,510,42,75,89,2023
18497,5,510,42,28,9,2023
18498,5,510,42,29,10,2023
18499,5,510,42,23,5,2023
18500,5,510,42,32,9,2023
18501,5,510,42,18,10,2023
18502,5,510,42,18,7,2023
18503,5,510,42,22,17,2023
18504,5,504,61,50,13,2023
18505,5,504,61,33,13,2023
18506,5,504,61,40,14,2023
18507,5,504,61,45,12,2023
18508,5,514,53,23,3,2023
18509,5,514,53,14,6,2023
18510,5,505,42,9,3,2023
18511,5,505,42,49,49,2023
18512,5,505,21,14,32,2023
18513,5,505,21,4,10,2023
